ts,symbol,action,price_last,avg_entry,stop,tp,qty
2025-09-05T18:39:57.491653+00:00,BTC/USD,ENTRY,111242.5675,111201.055,77.30032142857193,300.0
2025-09-05T18:39:58.720452+00:00,DOGE/USD,EXIT,0.2157155,0.21614,0.21581657142857144,0.21678685714285714,1358.465165809
2025-09-05T18:42:56.999908+00:00,BTC/USD,EXIT,111143.499,111290.104421411,111146.31442141099,111577.684421411,0.002637685
2025-09-05T18:43:58.133166+00:00,AVAX/USD,EXIT,24.3592,24.402,24.364528571428572,24.476942857142856,12.041202198
2025-09-05T18:51:57.303264+00:00,SOL/USD,EXIT,204.44985,203.62,203.26642857142858,204.32714285714286,1.442374618
2025-09-05T19:01:58.152558+00:00,SOL/USD,ENTRY,204.495,204.47485,0.1308571428571424,300.0
2025-09-05T19:04:57.865380+00:00,SOL/USD,EXIT,204.205,204.5,204.22333571428572,205.05332857142858,1.43443271
2025-09-05T19:17:58.153680+00:00,DOGE/USD,ENTRY,0.216515,0.2164835,0.00017203571428571287,300.0
2025-09-05T19:20:57.256716+00:00,BTC/USD,ENTRY,111337.045,111330.34,70.83317857142849,300.0
2025-09-05T19:21:58.127507+00:00,AVAX/USD,ENTRY,24.41945,24.41,0.013932142857142995,300.0
2025-09-05T19:22:57.827174+00:00,AVAX/USD,EXIT,24.41945,24.449,24.421135714285715,24.504728571428572,12.008338682
2025-09-05T19:24:57.884981+00:00,DOGE/USD,EXIT,0.2165945,0.21696,0.21662285714285714,0.2176342857142857,1352.149779925
2025-09-05T20:00:58.305356+00:00,DOGE/USD,ENTRY,0.2174035,0.217185,0.0003012142857142876,300.0
2025-09-05T20:02:58.431749+00:00,SOL/USD,ENTRY,205.51795,205.3957,0.2138178571428548,300.0
2025-09-05T20:02:59.283962+00:00,AVAX/USD,ENTRY,24.4711,24.438,0.02558571428571429,300.0
2025-09-05T20:06:58.080930+00:00,SOL/USD,EXIT,205.102,205.6,205.13109285714285,206.5378142857143,1.427831284
2025-09-05T20:06:58.490997+00:00,DOGE/USD,EXIT,0.2175125,0.21824,0.21760249999999998,0.21951500000000002,1344.96144929
2025-09-05T20:06:58.750177+00:00,AVAX/USD,EXIT,24.425,24.5093,24.451892857142855,24.624114285714285,11.983282491
2025-09-06T01:00:09.913620+00:00,BTC/USD,EXIT,110801.244,111335.9,111225.44707142857,111556.80585714284,0.002633921
2025-09-06T01:48:14.999818+00:00,BTC/USD,ENTRY,110932.6,110915.1545,43.609000000001934,300.0
2025-09-06T01:48:16.259168+00:00,SOL/USD,ENTRY,204.5654,204.4,0.12863571428571724,300.0
2025-09-06T01:52:14.863867+00:00,BTC/USD,EXIT,110909.9,110995.359,110911.84292857142,111162.39114285714,0.00264372
2025-09-06T01:55:15.325304+00:00,SOL/USD,EXIT,204.415,204.599757109,204.42098568042857,204.95729996614287,1.433796369
